flight_number,timestamp,altitude_baro,ground_speed,air_speed,latitude,longitude,track_angle,roll_angle,emergency,wind_direction,wind_speed,temperature,on_ground,lga_type,origin,destination
SWA4044,7/1/2026 4:37:24 PM,3950,275.9,248,40.6918030000,-73.9714360000,49.5600014,4.5700002,none,278,12,22,F,arrival,MDW,LGA
UAL2200,7/1/2026 4:37:24 PM,,1.4,,40.7718230000,-73.8589460000,120.9400024,,none,,,,T,departure,LGA,DEN
SWA4044,7/1/2026 4:37:24 PM,3950,276.1,248,40.6921960000,-73.9707600000,51.4700012,4.5700002,none,278,12,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:25 PM,3950,276.1,248,40.6925350000,-73.9701540000,51.4700012,4.5700002,none,278,12,22,F,arrival,MDW,LGA
UAL669,7/1/2026 4:37:25 PM,15050,396.1,303,40.7079620000,-75.6795650000,104.7699966,0.7,none,,,1,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:37:25 PM,25100,436.6,301,39.3619080000,-75.4004240000,34.4500008,0.18,none,338,16,-22,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:37:25 PM,3950,276.6,248,40.6929400000,-73.9694490000,53.3800011,4.5700002,none,278,12,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:26 PM,3950,276.6,248,40.6932660000,-73.9688870000,53.3800011,4.5700002,none,278,12,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:26 PM,3950,276.6,248,40.6935420000,-73.9682620000,53.3800011,4.5700002,none,278,12,22,F,arrival,MDW,LGA
AAL1056,7/1/2026 4:37:27 PM,875,145.1,,40.8267320000,-73.8366770000,212.0500031,,none,,,,F,arrival,DFW,LGA
SWA4044,7/1/2026 4:37:27 PM,3950,276.6,248,40.6939090000,-73.9675900000,55.1599998,4.5700002,none,278,12,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:27 PM,3950,276.6,248,40.6942440000,-73.9668900000,55.1599998,4.5700002,none,278,12,22,F,arrival,MDW,LGA
UAL669,7/1/2026 4:37:27 PM,14975,396.1,303,40.7068130000,-75.6740150000,104.7699966,0,none,,,1,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:37:27 PM,25000,435.8,301,39.3659220000,-75.3969120000,34.5299988,0.18,none,,,-22,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:37:28 PM,3950,276.5,248,40.6946630000,-73.9660780000,56.6500015,4.5700002,none,278,12,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:28 PM,3950,276.5,248,40.6949620000,-73.9654540000,56.6500015,4.5700002,none,278,12,22,F,arrival,MDW,LGA
AAL1150,7/1/2026 4:37:29 PM,17000,392.5,299,40.4947680000,-74.8364950000,234.1199951,0.18,none,321,25,0,F,departure,LGA,CLT
SWA4044,7/1/2026 4:37:29 PM,3950,277.2,246,40.6953150000,-73.9646430000,57.9700012,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:29 PM,3950,278.2,246,40.6956480000,-73.9639280000,58.8199997,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA1078,7/1/2026 4:37:30 PM,24925,435.8,301,39.3693670000,-75.3937990000,34.5299988,0.18,none,,,-22,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:37:30 PM,3950,278.2,246,40.6959200000,-73.9633320000,58.8199997,13.8900003,none,313,88,22,F,arrival,MDW,LGA
UAL669,7/1/2026 4:37:30 PM,14900,394.2,303,40.7056490000,-75.6682100000,104.8499985,0,none,,,1,F,arrival,ORD,LGA
SWA4044,7/1/2026 4:37:30 PM,3950,278.4,246,40.6962890000,-73.9624630000,59.5699997,13.8900003,none,313,88,22,F,arrival,MDW,LGA
UAL2200,7/1/2026 4:37:30 PM,,0.2,,40.7718090000,-73.8589320000,120.9400024,,none,,,,T,departure,LGA,DEN
SWA4044,7/1/2026 4:37:31 PM,3950,278.4,246,40.6966180000,-73.9618340000,59.5699997,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:31 PM,3950,278.2,246,40.6969300000,-73.9609990000,60.0299988,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA1078,7/1/2026 4:37:31 PM,24850,434.9,301,39.3729980000,-75.3906250000,34.5999985,0.18,none,,,-22,F,arrival,LAS,LGA
AAL1056,7/1/2026 4:37:32 PM,825,141.8,,40.8238920000,-73.8389860000,211.4499969,,none,,,,F,arrival,DFW,LGA
SWA4044,7/1/2026 4:37:32 PM,3950,278.2,246,40.6972700000,-73.9602110000,60.0299988,13.8900003,none,313,88,22,F,arrival,MDW,LGA
UAL669,7/1/2026 4:37:32 PM,14850,394.2,303,40.7046720000,-75.6633410000,104.8499985,0,none,,,1,F,arrival,ORD,LGA
SWA4044,7/1/2026 4:37:32 PM,3950,278.2,246,40.6975490000,-73.9595860000,60.0299988,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:33 PM,3950,278.6,246,40.6979370000,-73.9587400000,60.3100014,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:33 PM,3950,278.6,246,40.6982570000,-73.9579470000,60.3100014,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA1078,7/1/2026 4:37:34 PM,24775,433.5,301,39.3763970000,-75.3875730000,34.5699997,0.18,none,,,-22,F,arrival,LAS,LGA
AAL2302,7/1/2026 4:37:34 PM,32000,448.3,279,40.0646670000,-76.4111330000,238.6900024,0.18,none,272,16,-35,F,departure,LGA,BNA
SWA4044,7/1/2026 4:37:34 PM,3950,278.1,246,40.6986660000,-73.9570900000,60.4900017,13.8900003,none,313,88,22,F,arrival,MDW,LGA
UAL669,7/1/2026 4:37:34 PM,14800,393.2,303,40.7037960000,-75.6589360000,104.8799973,0,none,,,1,F,arrival,ORD,LGA
SWA2473,7/1/2026 4:37:34 PM,,0,,40.7723120000,-73.8576350000,303.75,,none,,,,T,departure,LGA,STL
AAL1150,7/1/2026 4:37:34 PM,17075,393.3,299,40.4889950000,-74.8469820000,234.2100067,0.18,none,321,25,0,F,departure,LGA,CLT
SWA4044,7/1/2026 4:37:34 PM,3950,278.1,246,40.6990360000,-73.9562380000,60.4900017,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:35 PM,3950,278.1,246,40.6993560000,-73.9554440000,60.4900017,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:35 PM,3950,278.1,246,40.6996310000,-73.9548340000,60.4900017,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA1078,7/1/2026 4:37:36 PM,24700,432.7,298,39.3798980000,-75.3844220000,34.6399994,0.18,none,334,14,-33,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:37:36 PM,3950,278.1,246,40.6999970000,-73.9539790000,60.4900017,13.8900003,none,313,88,22,F,arrival,MDW,LGA
UAL669,7/1/2026 4:37:36 PM,14725,392.5,303,40.7025770000,-75.6529170000,105.0599976,0,none,,,1,F,arrival,ORD,LGA
AAL1056,7/1/2026 4:37:36 PM,750,140.1,,40.8212590000,-73.8411250000,211.8800049,,none,,,,F,arrival,DFW,LGA
AAL1150,7/1/2026 4:37:37 PM,17150,393.3,299,40.4863590000,-74.8518070000,234.2100067,0.18,none,321,25,0,F,departure,LGA,CLT
SWA4044,7/1/2026 4:37:37 PM,3950,278.1,246,40.7003890000,-73.9530940000,60.4900017,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:37 PM,3950,278.1,246,40.7006840000,-73.9523930000,60.4900017,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:38 PM,3950,277.7,246,40.7009580000,-73.9517210000,60.2000008,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA1078,7/1/2026 4:37:38 PM,24625,432.7,298,39.3833770000,-75.3813170000,34.6399994,0.18,none,334,14,-33,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:37:38 PM,3950,277.7,246,40.7013240000,-73.9508670000,60.2000008,13.8900003,none,313,88,22,F,arrival,MDW,LGA
UAL669,7/1/2026 4:37:38 PM,14675,392.5,300,40.7015990000,-75.6483150000,105.0599976,0,none,,,1,F,arrival,ORD,LGA
SWA4044,7/1/2026 4:37:39 PM,3950,277.7,246,40.7016450000,-73.9501950000,60.2000008,13.8900003,none,313,88,22,F,arrival,MDW,LGA
AAL1150,7/1/2026 4:37:39 PM,17200,393.3,299,40.4841070000,-74.8558460000,234.2100067,0.18,none,321,25,0,F,departure,LGA,CLT
SWA2473,7/1/2026 4:37:39 PM,,23.5,,40.7724840000,-73.8579860000,303.75,,none,,,,T,departure,LGA,STL
SWA4044,7/1/2026 4:37:39 PM,3950,277.7,246,40.7019250000,-73.9494740000,60.2000008,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:40 PM,3950,277.7,246,40.7022040000,-73.9488500000,60.2000008,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:40 PM,3950,277.7,246,40.7025600000,-73.9481200000,60.2000008,13.8900003,none,313,88,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:40 PM,3950,277.7,246,40.7028090000,-73.9475390000,60.2000008,-1.05,none,297,18,22,F,arrival,MDW,LGA
SWA1078,7/1/2026 4:37:40 PM,24550,431.9,298,39.3874050000,-75.3777350000,34.7200012,0.18,none,334,14,-33,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:37:41 PM,3950,277.7,246,40.7031560000,-73.9467770000,60.2000008,-1.05,none,297,18,22,F,arrival,MDW,LGA
UAL669,7/1/2026 4:37:41 PM,14600,391.5,300,40.7004550000,-75.6425780000,105.0999985,0,none,327,14,-13,F,arrival,ORD,LGA
AAL1150,7/1/2026 4:37:41 PM,17250,393.3,301,40.4813230000,-74.8609010000,234.2100067,0.35,none,316,26,-2,F,departure,LGA,CLT
SWA4044,7/1/2026 4:37:42 PM,3950,277.3,246,40.7035080000,-73.9459160000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:42 PM,3950,277.3,246,40.7037870000,-73.9452920000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
AAL1056,7/1/2026 4:37:42 PM,700,139.3,,40.8182370000,-73.8436280000,212.0899963,,none,,,,F,arrival,DFW,LGA
SWA1078,7/1/2026 4:37:42 PM,24475,431.3,298,39.3905180000,-75.3749880000,34.6100006,0.18,none,334,14,-33,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:37:43 PM,3950,277.3,246,40.7041590000,-73.9444180000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:43 PM,3950,277.3,246,40.7044830000,-73.9436650000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
UAL669,7/1/2026 4:37:43 PM,14525,391.5,300,40.6994020000,-75.6375120000,105.0999985,0,none,327,14,-13,F,arrival,ORD,LGA
AAL1150,7/1/2026 4:37:43 PM,17325,393.9,301,40.4789890000,-74.8651730000,234.0899963,0.35,none,316,26,-2,F,departure,LGA,CLT
SWA4044,7/1/2026 4:37:44 PM,3950,277.3,246,40.7048580000,-73.9429200000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:37:44 PM,32000,447.8,279,40.0536850000,-76.4346310000,238.7899933,0.35,none,269,18,-35,F,departure,LGA,BNA
SWA4044,7/1/2026 4:37:44 PM,3950,277.3,246,40.7051700000,-73.9421390000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:45 PM,3950,277.3,246,40.7054900000,-73.9414060000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
SWA1078,7/1/2026 4:37:45 PM,24400,430.5,298,39.3942720000,-75.3716440000,34.6899986,0.18,none,334,14,-33,F,arrival,LAS,LGA
UAL669,7/1/2026 4:37:45 PM,14475,390.6,300,40.6986240000,-75.6336060000,105.1399994,0,none,327,14,-13,F,arrival,ORD,LGA
SWA4044,7/1/2026 4:37:45 PM,3950,277.3,246,40.7057420000,-73.9407970000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
SWA2473,7/1/2026 4:37:45 PM,,56.5,,40.7731150000,-73.8592890000,303.75,,none,,,,T,departure,LGA,STL
SWA4044,7/1/2026 4:37:45 PM,3950,277.3,246,40.7060390000,-73.9401250000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
AAL1150,7/1/2026 4:37:46 PM,17375,394.7,301,40.4766590000,-74.8694540000,234.1799927,0.35,none,316,26,-2,F,departure,LGA,CLT
SWA4044,7/1/2026 4:37:46 PM,3950,277.3,246,40.7063470000,-73.9394860000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
UAL2200,7/1/2026 4:37:46 PM,,1.1,,40.7718000000,-73.8589150000,120.9400024,,none,,,,T,departure,LGA,DEN
SWA4044,7/1/2026 4:37:46 PM,3950,277.3,246,40.7067200000,-73.9386750000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:47 PM,3950,277.3,246,40.7070010000,-73.9379880000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
AAL1056,7/1/2026 4:37:47 PM,625,138.8,,40.8153730000,-73.8459780000,211.7400055,,none,,,,F,arrival,DFW,LGA
SWA1078,7/1/2026 4:37:47 PM,24300,429.7,298,39.3985550000,-75.3678590000,34.7599983,0.18,none,334,14,-33,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:37:47 PM,3950,277.3,246,40.7073670000,-73.9371950000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
AAL1150,7/1/2026 4:37:48 PM,17425,394.7,301,40.4745170000,-74.8733240000,234.1799927,0.35,none,316,26,-2,F,departure,LGA,CLT
UAL669,7/1/2026 4:37:48 PM,14375,389.3,300,40.6971770000,-75.6267620000,105.0400009,0,none,327,14,-13,F,arrival,ORD,LGA
SWA4044,7/1/2026 4:37:48 PM,3950,277.3,246,40.7077440000,-73.9363650000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:49 PM,3950,277.3,246,40.7080700000,-73.9356160000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
SWA1078,7/1/2026 4:37:49 PM,24250,429.1,296,39.4020540000,-75.3647180000,34.6500015,-0.53,none,323,14,-26,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:37:49 PM,3950,277.3,246,40.7083490000,-73.9349920000,59.9199982,-1.05,none,297,18,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:50 PM,3950,276.5,246,40.7086940000,-73.9342040000,59.8199997,-1.05,none,297,18,22,F,arrival,MDW,LGA
AAL1150,7/1/2026 4:37:50 PM,17500,394.7,301,40.4722830000,-74.8773190000,234.1799927,0.35,none,316,26,-2,F,departure,LGA,CLT
SWA4044,7/1/2026 4:37:50 PM,3950,276.5,246,40.7090010000,-73.9334310000,59.8199997,-1.05,none,297,18,22,F,arrival,MDW,LGA
UAL669,7/1/2026 4:37:50 PM,14300,389.3,300,40.6960600000,-75.6212770000,105.0400009,0,none,327,14,-13,F,arrival,ORD,LGA
SWA2473,7/1/2026 4:37:50 PM,,81,,40.7740400000,-73.8612520000,300.9400024,,none,,,,T,departure,LGA,STL
SWA4044,7/1/2026 4:37:51 PM,3950,276.5,246,40.7093810000,-73.9326780000,59.8199997,-1.05,none,297,18,22,F,arrival,MDW,LGA
SWA4044,7/1/2026 4:37:51 PM,3950,276.5,246,40.7096990000,-73.9319330000,59.8199997,-1.05,none,297,18,22,F,arrival,MDW,LGA
SWA1078,7/1/2026 4:37:51 PM,24150,428.6,296,39.4053960000,-75.3617330000,34.5400009,-0.53,none,323,14,-26,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:37:52 PM,3950,276.5,246,40.7100250000,-73.9311840000,59.8199997,-1.05,none,297,18,22,F,arrival,MDW,LGA
AAL1150,7/1/2026 4:37:52 PM,17550,394.7,301,40.4700620000,-74.8813480000,234.1799927,0.35,none,316,26,-2,F,departure,LGA,CLT
UAL2200,7/1/2026 4:37:52 PM,,0,,40.7717770000,-73.8588680000,120.9400024,,none,,,,T,departure,LGA,DEN
SWA4044,7/1/2026 4:37:52 PM,3950,276.5,246,40.7103880000,-73.9302980000,59.8199997,-1.05,none,297,18,22,F,arrival,MDW,LGA
UAL669,7/1/2026 4:37:52 PM,14250,388.4,301,40.6950820000,-75.6164620000,105.0699997,-0.35,none,330,13,2,F,arrival,ORD,LGA
AAL1056,7/1/2026 4:37:53 PM,550,140.1,,40.8124240000,-73.8483890000,211.8800049,,none,,,,F,arrival,DFW,LGA
SWA4044,7/1/2026 4:37:53 PM,3950,276.5,246,40.7108160000,-73.9294360000,59.8199997,-0.18,none,281,14,18,F,arrival,MDW,LGA
SWA1078,7/1/2026 4:37:54 PM,24075,427.7,296,39.4088900000,-75.3586430000,34.6199989,-0.53,none,323,14,-26,F,arrival,LAS,LGA
AAL1150,7/1/2026 4:37:54 PM,17600,394.7,301,40.4672700000,-74.8863530000,234.1799927,0.35,none,316,26,-2,F,departure,LGA,CLT
AAL2302,7/1/2026 4:37:55 PM,32000,448.1,279,40.0422360000,-76.4593510000,238.9700012,0.7,none,266,16,-35,F,departure,LGA,BNA
UAL669,7/1/2026 4:37:55 PM,14200,387.1,301,40.6940000000,-75.6110230000,104.9700012,-0.35,none,330,13,2,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:37:56 PM,24025,427.2,296,39.4122420000,-75.3556520000,34.5099983,-0.53,none,323,14,-26,F,arrival,LAS,LGA
SWA2473,7/1/2026 4:37:56 PM,-25,109.6,,40.7754820000,-73.8643190000,301.9500122,,none,,,,F,departure,LGA,STL
AAL1150,7/1/2026 4:37:57 PM,17675,395.3,301,40.4647060000,-74.8910520000,234.0599976,0.35,none,316,26,-2,F,departure,LGA,CLT
UAL669,7/1/2026 4:37:57 PM,14125,387.1,301,40.6928100000,-75.6053470000,104.9700012,-0.35,none,330,13,2,F,arrival,ORD,LGA
UAL2200,7/1/2026 4:37:58 PM,,2.8,,40.7717420000,-73.8587900000,123.75,,none,,,,T,departure,LGA,DEN
SWA1078,7/1/2026 4:37:58 PM,23950,426.3,296,39.4155470000,-75.3527220000,34.5800018,-0.53,none,323,14,-26,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:37:58 PM,3950,277,246,40.7141420000,-73.9219360000,59.6399994,-0.18,none,281,14,18,F,arrival,MDW,LGA
AAL1056,7/1/2026 4:37:58 PM,500,137.9,,40.8094610000,-73.8508470000,211.9600067,,none,,,,F,arrival,DFW,LGA
AAL1150,7/1/2026 4:37:59 PM,17725,395.3,301,40.4626460000,-74.8947980000,234.0599976,0.35,none,,,-2,F,departure,LGA,CLT
UAL669,7/1/2026 4:38:00 PM,14075,386.2,301,40.6917300000,-75.5999200000,105.0100021,-0.35,none,330,13,2,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:38:00 PM,23850,426.3,295,39.4194030000,-75.3493130000,34.5800018,-0.35,none,332,12,-19,F,arrival,LAS,LGA
AAL1150,7/1/2026 4:38:01 PM,17775,396.1,301,40.4600370000,-74.8994750000,234.1399994,0.35,none,,,-2,F,departure,LGA,CLT
UAL669,7/1/2026 4:38:01 PM,14025,385.9,301,40.6909330000,-75.5960690000,104.8600006,-0.35,none,330,13,2,F,arrival,ORD,LGA
SWA2473,7/1/2026 4:38:02 PM,-25,134.8,,40.7772930000,-73.8681380000,302.2799988,,none,,,,F,departure,LGA,STL
SWA1078,7/1/2026 4:38:02 PM,23775,425.8,295,39.4228560000,-75.3462520000,34.4700012,-0.35,none,337,11,-19,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:38:03 PM,3950,276.5,246,40.7174380000,-73.9144900000,59.8199997,-0.18,none,281,14,18,F,arrival,MDW,LGA
AAL1056,7/1/2026 4:38:03 PM,450,139.3,,40.8067140000,-73.8531560000,212.0899963,,none,,,,F,arrival,DFW,LGA
AAL1150,7/1/2026 4:38:03 PM,17850,396.1,301,40.4577940000,-74.9035640000,234.1399994,0.35,none,,,-2,F,departure,LGA,CLT
UAL669,7/1/2026 4:38:04 PM,13950,385.9,300,40.6896060000,-75.5894780000,104.8600006,-0.18,none,327,11,3,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:38:04 PM,23675,424.9,295,39.4265900000,-75.3429250000,34.5499992,-0.35,none,337,11,-19,F,arrival,LAS,LGA
AAL2302,7/1/2026 4:38:05 PM,32000,447.3,279,40.0315700000,-76.4823610000,238.8999939,0.7,none,266,16,-35,F,departure,LGA,BNA
AAL1150,7/1/2026 4:38:05 PM,17900,396.1,301,40.4556640000,-74.9074070000,234.1399994,0.35,none,312,25,-3,F,departure,LGA,CLT
UAL669,7/1/2026 4:38:06 PM,13875,384.9,300,40.6886440000,-75.5847170000,104.9000015,-0.18,none,327,11,3,F,arrival,ORD,LGA
UAL2200,7/1/2026 4:38:07 PM,,3.8,,40.7716600000,-73.8586340000,123.75,,none,,,,T,departure,LGA,DEN
SWA1078,7/1/2026 4:38:07 PM,23600,424.9,295,39.4303510000,-75.3395390000,34.5499992,-0.35,none,337,11,-19,F,arrival,LAS,LGA
AAL1150,7/1/2026 4:38:08 PM,17975,396.1,301,40.4529640000,-74.9123380000,234.1399994,0.35,none,312,25,-3,F,departure,LGA,CLT
AAL1056,7/1/2026 4:38:08 PM,375,140.7,,40.8038640000,-73.8555300000,212.2200012,,none,,,,F,arrival,DFW,LGA
SWA2473,7/1/2026 4:38:08 PM,-25,153.2,,40.7796480000,-73.8729860000,301.9299927,,none,,,,F,departure,LGA,STL
SWA4044,7/1/2026 4:38:09 PM,3950,276.1,246,40.7209650000,-73.9065900000,59.5299988,-0.18,none,281,14,18,F,arrival,MDW,LGA
UAL669,7/1/2026 4:38:09 PM,13825,384.9,300,40.6875000000,-75.5790410000,104.9000015,-0.18,none,327,11,3,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:38:09 PM,23525,424.1,295,39.4336560000,-75.3366700000,34.6300011,-0.35,none,337,11,-19,F,arrival,LAS,LGA
AAL1150,7/1/2026 4:38:10 PM,18050,396.1,301,40.4507290000,-74.9163330000,234.1399994,0.35,none,312,25,-3,F,departure,LGA,CLT
SWA1078,7/1/2026 4:38:11 PM,23450,424.1,295,39.4371010000,-75.3335570000,34.6300011,-0.35,none,337,11,-19,F,arrival,LAS,LGA
UAL669,7/1/2026 4:38:11 PM,13750,384,300,40.6864470000,-75.5738530000,104.9400024,-0.18,none,327,11,3,F,arrival,ORD,LGA
AAL1150,7/1/2026 4:38:12 PM,18100,396.1,301,40.4484950000,-74.9203910000,234.1399994,0.35,none,312,25,-3,F,departure,LGA,CLT
SWA2473,7/1/2026 4:38:12 PM,50,162.6,,40.7810640000,-73.8759400000,301.9299927,,none,,,,F,departure,LGA,STL
SWA2473,7/1/2026 4:38:13 PM,50,163.5,,40.7812500000,-73.8764040000,301.75,,none,,,,F,departure,LGA,STL
SWA2473,7/1/2026 4:38:13 PM,75,164,,40.7814360000,-73.8768140000,302.0400085,,none,,,,F,departure,LGA,STL
SWA1078,7/1/2026 4:38:13 PM,23350,422.7,295,39.4404140000,-75.3306250000,34.5900002,0.18,none,334,11,-18,F,arrival,LAS,LGA
SWA2473,7/1/2026 4:38:14 PM,100,164,,40.7816620000,-73.8773190000,302.0400085,,none,,,,F,departure,LGA,STL
AAL1056,7/1/2026 4:38:14 PM,325,142,,40.8009340000,-73.8579100000,212.3500061,,none,,,,F,arrival,DFW,LGA
UAL669,7/1/2026 4:38:14 PM,13675,384,300,40.6852590000,-75.5680220000,104.9400024,-0.18,none,327,11,3,F,arrival,ORD,LGA
AAL1150,7/1/2026 4:38:14 PM,18150,396.1,301,40.4465860000,-74.9238240000,234.1399994,0.35,none,312,25,-3,F,departure,LGA,CLT
SWA4044,7/1/2026 4:38:14 PM,3950,276.1,246,40.7244560000,-73.8987870000,59.5299988,-0.18,none,281,14,18,F,arrival,MDW,LGA
SWA2473,7/1/2026 4:38:14 PM,100,163.5,,40.7818910000,-73.8778080000,301.75,,none,,,,F,departure,LGA,STL
SWA2473,7/1/2026 4:38:15 PM,125,163.5,,40.7820880000,-73.8781880000,301.75,,none,,,,F,departure,LGA,STL
SWA2473,7/1/2026 4:38:15 PM,150,164,,40.7822740000,-73.8786250000,302.0400085,,none,,,,F,departure,LGA,STL
SWA1078,7/1/2026 4:38:15 PM,23275,422.7,295,39.4438480000,-75.3275800000,34.5900002,0.18,none,334,11,-18,F,arrival,LAS,LGA
AAL2302,7/1/2026 4:38:16 PM,32000,447.3,278,40.0200280000,-76.5072290000,238.8999939,0.53,none,270,16,-37,F,departure,LGA,BNA
SWA2473,7/1/2026 4:38:16 PM,175,164,,40.7824860000,-73.8790280000,302.0400085,,none,,,,F,departure,LGA,STL
UAL669,7/1/2026 4:38:16 PM,13625,383,300,40.6842350000,-75.5630910000,104.9800034,-0.18,none,327,11,3,F,arrival,ORD,LGA
AAL1150,7/1/2026 4:38:16 PM,18225,396.1,300,40.4439320000,-74.9286930000,234.1399994,0,none,312,25,-3,F,departure,LGA,CLT
SWA2473,7/1/2026 4:38:16 PM,200,164,,40.7827150000,-73.8795170000,302.0400085,,none,,,,F,departure,LGA,STL
SWA2473,7/1/2026 4:38:17 PM,225,164,,40.7829440000,-73.8800050000,302.0400085,,none,,,,F,departure,LGA,STL
SWA2473,7/1/2026 4:38:17 PM,250,162.6,,40.7831590000,-73.8804350000,301.9299927,,none,,,,F,departure,LGA,STL
SWA1078,7/1/2026 4:38:18 PM,23175,421.9,295,39.4480130000,-75.3238180000,34.6699982,0.18,none,334,11,-18,F,arrival,LAS,LGA
SWA2473,7/1/2026 4:38:18 PM,275,162.6,,40.7833910000,-73.8808720000,301.9299927,,none,,,,F,departure,LGA,STL
UAL669,7/1/2026 4:38:18 PM,13575,383,300,40.6832110000,-75.5579100000,104.9800034,-0.18,none,327,11,3,F,arrival,ORD,LGA
AAL1150,7/1/2026 4:38:18 PM,18300,396.6,300,40.4416350000,-74.9328610000,234.0299988,0,none,312,25,-3,F,departure,LGA,CLT
SWA2473,7/1/2026 4:38:18 PM,300,162.6,,40.7835780000,-73.8813090000,301.9299927,,none,,,,F,departure,LGA,STL
AAL1056,7/1/2026 4:38:19 PM,250,142.9,,40.7980090000,-73.8603970000,212.1300049,,none,,,,F,arrival,DFW,LGA
SWA2473,7/1/2026 4:38:19 PM,325,161.8,,40.7838100000,-73.8817460000,302.1199951,,none,,,,F,departure,LGA,STL
SWA2473,7/1/2026 4:38:19 PM,325,161.8,,40.7839970000,-73.8821410000,302.1199951,,none,,,,F,departure,LGA,STL
SWA4044,7/1/2026 4:38:19 PM,3975,277.5,246,40.7280580000,-73.8907470000,59.4599991,-0.18,none,281,14,18,F,arrival,MDW,LGA
SWA2473,7/1/2026 4:38:20 PM,375,161.8,,40.7841830000,-73.8826200000,302.1199951,,none,,,,F,departure,LGA,STL
SWA2473,7/1/2026 4:38:20 PM,400,161.8,,40.7844090000,-73.8830570000,302.1199951,,none,,,,F,departure,LGA,STL
SWA2473,7/1/2026 4:38:21 PM,450,160.9,,40.7847880000,-73.8838680000,302.3099976,,none,,,,F,departure,LGA,STL
UAL669,7/1/2026 4:38:21 PM,13500,382,300,40.6821400000,-75.5527290000,105.0199966,-0.18,none,,,3,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:38:21 PM,23075,421.1,295,39.4528660000,-75.3195190000,34.75,0.18,none,334,11,-18,F,arrival,LAS,LGA
